1,4,7,8,13,17,18,78
37,Bachelors,Tech-support,Husband,40,37 Tech-support,37 Husband,Tech-support Husband
38,Some-college,Exec-managerial,Husband,80,38 Exec-managerial,38 Husband,Exec-managerial Husband
36,Assoc-acdm,Other-service,Unmarried,37,36 Other-service,36 Unmarried,Other-service Unmarried
56,Some-college,Sales,Husband,40,56 Sales,56 Husband,Sales Husband
35,Bachelors,Adm-clerical,Not-in-family,40,35 Adm-clerical,35 Not-in-family,Adm-clerical Not-in-family
56,HS-grad,Adm-clerical,Not-in-family,41,56 Adm-clerical,56 Not-in-family,Adm-clerical Not-in-family
17,10th,Other-service,Own-child,14,17 Other-service,17 Own-child,Other-service Own-child
46,Masters,Exec-managerial,Husband,45,46 Exec-managerial,46 Husband,Exec-managerial Husband
56,HS-grad,Adm-clerical,Not-in-family,40,56 Adm-clerical,56 Not-in-family,Adm-clerical Not-in-family
61,12th,Craft-repair,Husband,40,61 Craft-repair,61 Husband,Craft-repair Husband
25,Some-college,Sales,Husband,43,25 Sales,25 Husband,Sales Husband
27,HS-grad,Machine-op-inspct,Unmarried,40,27 Machine-op-inspct,27 Unmarried,Machine-op-inspct Unmarried
50,HS-grad,Farming-fishing,Husband,30,50 Farming-fishing,50 Husband,Farming-fishing Husband
33,Assoc-voc,Farming-fishing,Husband,62,33 Farming-fishing,33 Husband,Farming-fishing Husband
33,Assoc-voc,Craft-repair,Husband,40,33 Craft-repair,33 Husband,Craft-repair Husband
38,Some-college,Farming-fishing,Unmarried,60,38 Farming-fishing,38 Unmarried,Farming-fishing Unmarried
51,11th,Machine-op-inspct,Husband,40,51 Machine-op-inspct,51 Husband,Machine-op-inspct Husband
27,Assoc-acdm,Sales,Not-in-family,42,27 Sales,27 Not-in-family,Sales Not-in-family
49,Masters,Prof-specialty,Unmarried,16,49 Prof-specialty,49 Unmarried,Prof-specialty Unmarried
26,HS-grad,Machine-op-inspct,Unmarried,40,26 Machine-op-inspct,26 Unmarried,Machine-op-inspct Unmarried
42,Masters,Exec-managerial,Husband,60,42 Exec-managerial,42 Husband,Exec-managerial Husband
37,Bachelors,Machine-op-inspct,Not-in-family,32,37 Machine-op-inspct,37 Not-in-family,Machine-op-inspct Not-in-family
38,Some-college,Adm-clerical,Own-child,40,38 Adm-clerical,38 Own-child,Adm-clerical Own-child
48,HS-grad,Other-service,Husband,40,48 Other-service,48 Husband,Other-service Husband
41,Bachelors,Tech-support,Unmarried,45,41 Tech-support,41 Unmarried,Tech-support Unmarried
33,HS-grad,Exec-managerial,Husband,60,33 Exec-managerial,33 Husband,Exec-managerial Husband
30,HS-grad,Other-service,Not-in-family,40,30 Other-service,30 Not-in-family,Other-service Not-in-family
25,Bachelors,Prof-specialty,Not-in-family,50,25 Prof-specialty,25 Not-in-family,Prof-specialty Not-in-family
50,Bachelors,Sales,Husband,40,50 Sales,50 Husband,Sales Husband
54,HS-grad,Exec-managerial,Husband,36,54 Exec-managerial,54 Husband,Exec-managerial Husband
37,11th,Craft-repair,Not-in-family,40,37 Craft-repair,37 Not-in-family,Craft-repair Not-in-family
59,Bachelors,Sales,Husband,55,59 Sales,59 Husband,Sales Husband
17,10th,Sales,Own-child,24,17 Sales,17 Own-child,Sales Own-child
65,11th,noValueSetHere123156456,Husband,40,65 noValueSetHere123156456,65 Husband,noValueSetHere123156456 Husband
56,HS-grad,Adm-clerical,Unmarried,40,56 Adm-clerical,56 Unmarried,Adm-clerical Unmarried
57,HS-grad,Other-service,Not-in-family,38,57 Other-service,57 Not-in-family,Other-service Not-in-family
33,10th,Other-service,Own-child,20,33 Other-service,33 Own-child,Other-service Own-child
41,Masters,Craft-repair,Husband,65,41 Craft-repair,41 Husband,Craft-repair Husband
45,Bachelors,Other-service,Own-child,40,45 Other-service,45 Own-child,Other-service Own-child
50,HS-grad,Sales,Husband,48,50 Sales,50 Husband,Sales Husband
18,HS-grad,Sales,Other-relative,25,18 Sales,18 Other-relative,Sales Other-relative
19,Some-college,Adm-clerical,Own-child,20,19 Adm-clerical,19 Own-child,Adm-clerical Own-child
26,Some-college,Prof-specialty,Wife,40,26 Prof-specialty,26 Wife,Prof-specialty Wife
61,Assoc-acdm,noValueSetHere123156456,Husband,2,61 noValueSetHere123156456,61 Husband,noValueSetHere123156456 Husband
67,11th,noValueSetHere123156456,Husband,40,67 noValueSetHere123156456,67 Husband,noValueSetHere123156456 Husband
41,Some-college,Prof-specialty,Husband,40,41 Prof-specialty,41 Husband,Prof-specialty Husband
29,HS-grad,Craft-repair,Not-in-family,50,29 Craft-repair,29 Not-in-family,Craft-repair Not-in-family
27,Some-college,Craft-repair,Not-in-family,40,27 Craft-repair,27 Not-in-family,Craft-repair Not-in-family
35,HS-grad,Adm-clerical,Unmarried,38,35 Adm-clerical,35 Unmarried,Adm-clerical Unmarried
37,Bachelors,Craft-repair,Not-in-family,90,37 Craft-repair,37 Not-in-family,Craft-repair Not-in-family
22,11th,Adm-clerical,Not-in-family,40,22 Adm-clerical,22 Not-in-family,Adm-clerical Not-in-family
25,10th,Priv-house-serv,Own-child,24,25 Priv-house-serv,25 Own-child,Priv-house-serv Own-child
26,HS-grad,Sales,Husband,50,26 Sales,26 Husband,Sales Husband
27,HS-grad,Protective-serv,Own-child,40,27 Protective-serv,27 Own-child,Protective-serv Own-child
26,Bachelors,Adm-clerical,Not-in-family,65,26 Adm-clerical,26 Not-in-family,Adm-clerical Not-in-family
51,HS-grad,Craft-repair,Husband,40,51 Craft-repair,51 Husband,Craft-repair Husband
45,HS-grad,Exec-managerial,Husband,40,45 Exec-managerial,45 Husband,Exec-managerial Husband
60,HS-grad,Sales,Husband,40,60 Sales,60 Husband,Sales Husband
35,Some-college,Exec-managerial,Husband,55,35 Exec-managerial,35 Husband,Exec-managerial Husband
24,HS-grad,Machine-op-inspct,Own-child,40,24 Machine-op-inspct,24 Own-child,Machine-op-inspct Own-child
40,HS-grad,Craft-repair,Own-child,40,40 Craft-repair,40 Own-child,Craft-repair Own-child
69,HS-grad,noValueSetHere123156456,Not-in-family,20,69 noValueSetHere123156456,69 Not-in-family,noValueSetHere123156456 Not-in-family
44,Bachelors,Prof-specialty,Husband,50,44 Prof-specialty,44 Husband,Prof-specialty Husband
65,HS-grad,Exec-managerial,Other-relative,50,65 Exec-managerial,65 Other-relative,Exec-managerial Other-relative
52,Some-college,Adm-clerical,Wife,40,52 Adm-clerical,52 Wife,Adm-clerical Wife
38,HS-grad,Craft-repair,Unmarried,35,38 Craft-repair,38 Unmarried,Craft-repair Unmarried
18,11th,Sales,Own-child,49,18 Sales,18 Own-child,Sales Own-child
24,Assoc-voc,Machine-op-inspct,Own-child,40,24 Machine-op-inspct,24 Own-child,Machine-op-inspct Own-child
52,Some-college,Exec-managerial,Husband,60,52 Exec-managerial,52 Husband,Exec-managerial Husband
21,HS-grad,Machine-op-inspct,Not-in-family,44,21 Machine-op-inspct,21 Not-in-family,Machine-op-inspct Not-in-family
67,Doctorate,Sales,Husband,40,67 Sales,67 Husband,Sales Husband
64,Some-college,Craft-repair,Not-in-family,8,64 Craft-repair,64 Not-in-family,Craft-repair Not-in-family
25,Some-college,Exec-managerial,Own-child,40,25 Exec-managerial,25 Own-child,Exec-managerial Own-child
34,Masters,Adm-clerical,Husband,50,34 Adm-clerical,34 Husband,Adm-clerical Husband
39,HS-grad,Farming-fishing,Husband,50,39 Farming-fishing,39 Husband,Farming-fishing Husband
26,HS-grad,Handlers-cleaners,Own-child,52,26 Handlers-cleaners,26 Own-child,Handlers-cleaners Own-child
19,10th,Farming-fishing,Own-child,25,19 Farming-fishing,19 Own-child,Farming-fishing Own-child
35,HS-grad,Exec-managerial,Husband,50,35 Exec-managerial,35 Husband,Exec-managerial Husband
26,Masters,Prof-specialty,Not-in-family,40,26 Prof-specialty,26 Not-in-family,Prof-specialty Not-in-family
38,HS-grad,Other-service,Own-child,35,38 Other-service,38 Own-child,Other-service Own-child
45,Some-college,Machine-op-inspct,Husband,65,45 Machine-op-inspct,45 Husband,Machine-op-inspct Husband
18,11th,Other-service,Unmarried,28,18 Other-service,18 Unmarried,Other-service Unmarried
51,Some-college,Adm-clerical,Not-in-family,63,51 Adm-clerical,51 Not-in-family,Adm-clerical Not-in-family
36,HS-grad,Other-service,Unmarried,28,36 Other-service,36 Unmarried,Other-service Unmarried
18,Some-college,Other-service,Own-child,16,18 Other-service,18 Own-child,Other-service Own-child
37,Assoc-voc,Protective-serv,Not-in-family,40,37 Protective-serv,37 Not-in-family,Protective-serv Not-in-family
37,Bachelors,Exec-managerial,Husband,60,37 Exec-managerial,37 Husband,Exec-managerial Husband
39,HS-grad,Adm-clerical,Wife,40,39 Adm-clerical,39 Wife,Adm-clerical Wife
21,Some-college,Other-service,Own-child,40,21 Other-service,21 Own-child,Other-service Own-child
46,Doctorate,Prof-specialty,Husband,45,46 Prof-specialty,46 Husband,Prof-specialty Husband
33,HS-grad,Sales,Not-in-family,35,33 Sales,33 Not-in-family,Sales Not-in-family
23,Bachelors,Adm-clerical,Unmarried,40,23 Adm-clerical,23 Unmarried,Adm-clerical Unmarried
52,HS-grad,Sales,Unmarried,40,52 Sales,52 Unmarried,Sales Unmarried
28,HS-grad,Adm-clerical,Own-child,40,28 Adm-clerical,28 Own-child,Adm-clerical Own-child
23,Some-college,Prof-specialty,Not-in-family,40,23 Prof-specialty,23 Not-in-family,Prof-specialty Not-in-family
48,Some-college,Exec-managerial,Husband,40,48 Exec-managerial,48 Husband,Exec-managerial Husband
17,11th,Sales,Own-child,20,17 Sales,17 Own-child,Sales Own-child
22,Some-college,Prof-specialty,Own-child,3,22 Prof-specialty,22 Own-child,Prof-specialty Own-child
26,HS-grad,Adm-clerical,Own-child,80,26 Adm-clerical,26 Own-child,Adm-clerical Own-child
40,HS-grad,Craft-repair,Husband,40,40 Craft-repair,40 Husband,Craft-repair Husband
90,10th,Exec-managerial,Husband,40,90 Exec-managerial,90 Husband,Exec-managerial Husband
28,HS-grad,Sales,Own-child,40,28 Sales,28 Own-child,Sales Own-child
44,HS-grad,Transport-moving,Husband,40,44 Transport-moving,44 Husband,Transport-moving Husband
29,Bachelors,Other-service,Husband,42,29 Other-service,29 Husband,Other-service Husband
45,Assoc-voc,Exec-managerial,Husband,50,45 Exec-managerial,45 Husband,Exec-managerial Husband
43,HS-grad,Machine-op-inspct,Husband,40,43 Machine-op-inspct,43 Husband,Machine-op-inspct Husband
17,10th,noValueSetHere123156456,Own-child,8,17 noValueSetHere123156456,17 Own-child,noValueSetHere123156456 Own-child
49,Bachelors,Exec-managerial,Husband,40,49 Exec-managerial,49 Husband,Exec-managerial Husband
27,Bachelors,Tech-support,Own-child,50,27 Tech-support,27 Own-child,Tech-support Own-child
60,HS-grad,Craft-repair,Unmarried,40,60 Craft-repair,60 Unmarried,Craft-repair Unmarried
33,HS-grad,Machine-op-inspct,Wife,40,33 Machine-op-inspct,33 Wife,Machine-op-inspct Wife
53,10th,Craft-repair,Husband,50,53 Craft-repair,53 Husband,Craft-repair Husband
19,Some-college,Sales,Not-in-family,40,19 Sales,19 Not-in-family,Sales Not-in-family
28,HS-grad,Farming-fishing,Not-in-family,40,28 Farming-fishing,28 Not-in-family,Farming-fishing Not-in-family
22,Assoc-acdm,Handlers-cleaners,Own-child,20,22 Handlers-cleaners,22 Own-child,Handlers-cleaners Own-child
48,HS-grad,Transport-moving,Husband,60,48 Transport-moving,48 Husband,Transport-moving Husband
76,10th,noValueSetHere123156456,Husband,40,76 noValueSetHere123156456,76 Husband,noValueSetHere123156456 Husband
19,Some-college,Other-service,Own-child,25,19 Other-service,19 Own-child,Other-service Own-child
28,Assoc-voc,Other-service,Other-relative,40,28 Other-service,28 Other-relative,Other-service Other-relative
58,Some-college,Sales,Husband,40,58 Sales,58 Husband,Sales Husband
19,Some-college,Craft-repair,Own-child,25,19 Craft-repair,19 Own-child,Craft-repair Own-child
37,HS-grad,noValueSetHere123156456,Not-in-family,42,37 noValueSetHere123156456,37 Not-in-family,noValueSetHere123156456 Not-in-family
22,Some-college,Craft-repair,Own-child,40,22 Craft-repair,22 Own-child,Craft-repair Own-child
52,Prof-school,Prof-specialty,Husband,50,52 Prof-specialty,52 Husband,Prof-specialty Husband
31,Bachelors,Machine-op-inspct,Husband,50,31 Machine-op-inspct,31 Husband,Machine-op-inspct Husband
50,Doctorate,Prof-specialty,Husband,40,50 Prof-specialty,50 Husband,Prof-specialty Husband
62,HS-grad,Craft-repair,Unmarried,40,62 Craft-repair,62 Unmarried,Craft-repair Unmarried
26,Bachelors,Prof-specialty,Not-in-family,50,26 Prof-specialty,26 Not-in-family,Prof-specialty Not-in-family
64,HS-grad,Adm-clerical,Not-in-family,24,64 Adm-clerical,64 Not-in-family,Adm-clerical Not-in-family
38,Some-college,Craft-repair,Husband,40,38 Craft-repair,38 Husband,Craft-repair Husband
44,Prof-school,Prof-specialty,Husband,80,44 Prof-specialty,44 Husband,Prof-specialty Husband
28,HS-grad,Exec-managerial,Not-in-family,40,28 Exec-managerial,28 Not-in-family,Exec-managerial Not-in-family
19,HS-grad,Other-service,Own-child,52,19 Other-service,19 Own-child,Other-service Own-child
39,HS-grad,Machine-op-inspct,Not-in-family,10,39 Machine-op-inspct,39 Not-in-family,Machine-op-inspct Not-in-family
50,10th,Craft-repair,Husband,40,50 Craft-repair,50 Husband,Craft-repair Husband
39,Masters,Prof-specialty,Wife,40,39 Prof-specialty,39 Wife,Prof-specialty Wife
36,Bachelors,Tech-support,Own-child,40,36 Tech-support,36 Own-child,Tech-support Own-child
39,Assoc-voc,Handlers-cleaners,Husband,49,39 Handlers-cleaners,39 Husband,Handlers-cleaners Husband
51,Assoc-acdm,Sales,Not-in-family,25,51 Sales,51 Not-in-family,Sales Not-in-family
28,HS-grad,Other-service,Own-child,32,28 Other-service,28 Own-child,Other-service Own-child
57,Prof-school,Prof-specialty,Husband,30,57 Prof-specialty,57 Husband,Prof-specialty Husband
40,Prof-school,Prof-specialty,Own-child,40,40 Prof-specialty,40 Own-child,Prof-specialty Own-child
27,Some-college,Sales,Unmarried,40,27 Sales,27 Unmarried,Sales Unmarried
32,Some-college,Sales,Own-child,60,32 Sales,32 Own-child,Sales Own-child
49,HS-grad,Exec-managerial,Unmarried,44,49 Exec-managerial,49 Unmarried,Exec-managerial Unmarried
34,10th,Other-service,Own-child,40,34 Other-service,34 Own-child,Other-service Own-child
24,HS-grad,Machine-op-inspct,Own-child,40,24 Machine-op-inspct,24 Own-child,Machine-op-inspct Own-child
54,7th-8th,Machine-op-inspct,Not-in-family,40,54 Machine-op-inspct,54 Not-in-family,Machine-op-inspct Not-in-family
52,12th,Craft-repair,Husband,45,52 Craft-repair,52 Husband,Craft-repair Husband
43,11th,Handlers-cleaners,Wife,25,43 Handlers-cleaners,43 Wife,Handlers-cleaners Wife
84,5th-6th,noValueSetHere123156456,Not-in-family,15,84 noValueSetHere123156456,84 Not-in-family,noValueSetHere123156456 Not-in-family
79,Assoc-acdm,noValueSetHere123156456,Wife,2,79 noValueSetHere123156456,79 Wife,noValueSetHere123156456 Wife
35,Some-college,Machine-op-inspct,Husband,46,35 Machine-op-inspct,35 Husband,Machine-op-inspct Husband
56,HS-grad,Transport-moving,Not-in-family,30,56 Transport-moving,56 Not-in-family,Transport-moving Not-in-family
30,HS-grad,Craft-repair,Not-in-family,40,30 Craft-repair,30 Not-in-family,Craft-repair Not-in-family
54,HS-grad,Other-service,Unmarried,40,54 Other-service,54 Unmarried,Other-service Unmarried
35,Bachelors,Sales,Not-in-family,50,35 Sales,35 Not-in-family,Sales Not-in-family
32,Some-college,Adm-clerical,Own-child,40,32 Adm-clerical,32 Own-child,Adm-clerical Own-child
44,Bachelors,Exec-managerial,Husband,60,44 Exec-managerial,44 Husband,Exec-managerial Husband
32,HS-grad,Other-service,Other-relative,10,32 Other-service,32 Other-relative,Other-service Other-relative
60,12th,Adm-clerical,Husband,40,60 Adm-clerical,60 Husband,Adm-clerical Husband
40,Some-college,Other-service,Not-in-family,45,40 Other-service,40 Not-in-family,Other-service Not-in-family
50,7th-8th,Machine-op-inspct,Husband,40,50 Machine-op-inspct,50 Husband,Machine-op-inspct Husband
58,9th,Handlers-cleaners,Husband,50,58 Handlers-cleaners,58 Husband,Handlers-cleaners Husband
41,HS-grad,Craft-repair,Husband,45,41 Craft-repair,41 Husband,Craft-repair Husband
28,HS-grad,Sales,Husband,40,28 Sales,28 Husband,Sales Husband
53,HS-grad,Adm-clerical,Other-relative,35,53 Adm-clerical,53 Other-relative,Adm-clerical Other-relative
71,Some-college,noValueSetHere123156456,Husband,40,71 noValueSetHere123156456,71 Husband,noValueSetHere123156456 Husband
17,9th,noValueSetHere123156456,Own-child,25,17 noValueSetHere123156456,17 Own-child,noValueSetHere123156456 Own-child
45,HS-grad,Sales,Not-in-family,40,45 Sales,45 Not-in-family,Sales Not-in-family
23,HS-grad,Handlers-cleaners,Own-child,30,23 Handlers-cleaners,23 Own-child,Handlers-cleaners Own-child
25,Some-college,Sales,Husband,50,25 Sales,25 Husband,Sales Husband
40,Some-college,Craft-repair,Not-in-family,35,40 Craft-repair,40 Not-in-family,Craft-repair Not-in-family
28,Bachelors,Exec-managerial,Not-in-family,60,28 Exec-managerial,28 Not-in-family,Exec-managerial Not-in-family
27,12th,Transport-moving,Not-in-family,40,27 Transport-moving,27 Not-in-family,Transport-moving Not-in-family
19,Some-college,Adm-clerical,Own-child,15,19 Adm-clerical,19 Own-child,Adm-clerical Own-child
24,HS-grad,Handlers-cleaners,Own-child,25,24 Handlers-cleaners,24 Own-child,Handlers-cleaners Own-child
38,Bachelors,Prof-specialty,Unmarried,40,38 Prof-specialty,38 Unmarried,Prof-specialty Unmarried
24,Masters,Adm-clerical,Not-in-family,40,24 Adm-clerical,24 Not-in-family,Adm-clerical Not-in-family
18,11th,Other-service,Own-child,7,18 Other-service,18 Own-child,Other-service Own-child
58,HS-grad,Exec-managerial,Unmarried,40,58 Exec-managerial,58 Unmarried,Exec-managerial Unmarried
35,Masters,Prof-specialty,Own-child,44,35 Prof-specialty,35 Own-child,Prof-specialty Own-child
43,9th,Machine-op-inspct,Not-in-family,20,43 Machine-op-inspct,43 Not-in-family,Machine-op-inspct Not-in-family
45,HS-grad,Machine-op-inspct,Husband,35,45 Machine-op-inspct,45 Husband,Machine-op-inspct Husband
24,HS-grad,Sales,Husband,40,24 Sales,24 Husband,Sales Husband
63,9th,Farming-fishing,Husband,40,63 Farming-fishing,63 Husband,Farming-fishing Husband
40,9th,Machine-op-inspct,Husband,40,40 Machine-op-inspct,40 Husband,Machine-op-inspct Husband
21,Bachelors,Other-service,Other-relative,20,21 Other-service,21 Other-relative,Other-service Other-relative
20,Some-college,Other-service,Husband,40,20 Other-service,20 Husband,Other-service Husband
42,HS-grad,Machine-op-inspct,Wife,40,42 Machine-op-inspct,42 Wife,Machine-op-inspct Wife
49,Some-college,noValueSetHere123156456,Husband,20,49 noValueSetHere123156456,49 Husband,noValueSetHere123156456 Husband
47,HS-grad,Craft-repair,Husband,40,47 Craft-repair,47 Husband,Craft-repair Husband
48,HS-grad,Craft-repair,Husband,36,48 Craft-repair,48 Husband,Craft-repair Husband
61,7th-8th,Transport-moving,Husband,40,61 Transport-moving,61 Husband,Transport-moving Husband
23,Assoc-acdm,noValueSetHere123156456,Husband,40,23 noValueSetHere123156456,23 Husband,noValueSetHere123156456 Husband
